Rapportår	Inkubator	Orgnr_ink	Målbedrift	MålbedriftID	Orgnr_bedrift	Fase	Avtalestart	Avtaleslutt	Avslutt engasjement	Bransje	NACE	Etableringsdato	Etableringsår	Fylke	Kommunenr	Kommune	I Forr.messig innovasjon i løpet av året	Inkubatorbedrift i løpet av året	I Preinkubasjon i løpet av året	Kvinnelig daglig leder	Kvinnelig styreleder	KvinneligGrunder	Markedsverdien på innovasjonsstøttetjenester fra inkubatoren	Fakturert egenandel	Sum innovasjonsstøtte fra inkubatoren	Støtteintensitet	kommune_lat	kommune_lon	kommune_lat_lon	fylke_lat	fylke_lon	fylke_lat_lon	Avtalestart_år	Avtaleslutt_år
2013	Validè AS	916541554	Team Arkitekter	2256.0	999999999	Preinkubasjon	2013-08-01	(tom)	SANN	Tjenesteyting	(tom)	(tom)	(tom)	ROGALAND	1149	KARMØY	0.0	0.0	1.0	0	0	0	(tom)	(tom)	0	0	59.28079	5.30529	59.28079,5.30529	58.96485	 5.73094	58.96485, 5.73094	2013	(tom
2013	Validè AS	916541554	Bunndata as	2257.0	995289377	Preinkubasjon	2011-10-01	2013-10-01	SANN	Annet	(tom)	2010-02-01	2010	ROGALAND	1145	BOKN	0.0	0.0	1.0	0	0	0	0	0	0	0	59.23062	5.43524	59.23062,5.43524	58.96485	 5.73094	58.96485, 5.73094	2011	2013
2013	Validè AS	916541554	Marvik Skog	2260.0	997088638	Inkubatorbedrift	2012-02-29	2014-02-28	USANN	Mat og Natur	(tom)	2011-05-12	2011	ROGALAND	1134	SULDAL	0.0	1.0	0.0	0	0	0	90000	23250	66750	74.17	59.48571	6.25222	59.48571,6.25222	58.96485	 5.73094	58.96485, 5.73094	2012	2014
2013	Validè AS	916541554	Bjelland & Høiland	2261.0	997015908	Inkubatorbedrift	2012-03-23	2014-12-31	USANN	Mat og Natur	(tom)	2011-05-30	2011	ROGALAND	1160	VINDAFJORD	0.0	1.0	0.0	0	0	0	135000	39060	95940	71.07	59.60543000000001	5.8078400000000014	59.60543,5.80784	58.96485	 5.73094	58.96485, 5.73094	2012	2014
2013	Validè AS	916541554	STEINSVIK MARITIME AS	2263.0	992846941	Postinkubasjon	2005-01-01	2013-12-31	SANN	Industri	(tom)	2008-05-14	2008	ROGALAND	1146	TYSVÆR	0.0	0.0	0.0	0	0	0	(tom)	(tom)	0	0	59.42159	5.44781	59.42159,5.44781	58.96485	 5.73094	58.96485, 5.73094	2005	2013
2013	Validè AS	916541554	Greentech Invest/Greentracker	2265.0	991651969	Postinkubasjon	2008-01-01	2013-01-01	USANN	Annet	(tom)	2007-08-28	2007	ROGALAND	1149	KARMØY	0.0	0.0	0.0	0	0	0	0	0	0	0	59.28079	5.30529	59.28079,5.30529	58.96485	 5.73094	58.96485, 5.73094	2008	2013
2013	Validè AS	916541554	Inped Familie	2567.0	998516803	Inkubatorbedrift	2012-08-01	2014-08-01	USANN	Annet	(tom)	2012-04-20	2012	ROGALAND	1103	STAVANGER	0.0	1.0	0.0	1	0	1	18750	9765	8985	47.92	58.96941	5.72856	58.96941,5.72856	58.96485	 5.73094	58.96485, 5.73094	2012	2014
2013	Validè AS	916541554	Fluma	2570.0	881288702	Postinkubasjon	2000-01-01	2002-01-01	USANN	IKT	(tom)	1999-11-03	1999	ROGALAND	1103	STAVANGER	0.0	0.0	0.0	0	0	0	0	0	0	0	58.96941	5.72856	58.96941,5.72856	58.96485	 5.73094	58.96485, 5.73094	2000	2002
2013	Validè AS	916541554	Cubility Virdrill	2573.0	988100242	Postinkubasjon	2005-04-01	2007-04-01	(tom)	Energi	(tom)	2005-01-28	2005	ROGALAND	1102	SANDNES	0.0	0.0	0.0	0	0	0	0	0	0	0	58.8476	5.72855	58.8476,5.72855	58.96485	 5.73094	58.96485, 5.73094	2005	2007
2013	Validè AS	916541554	Marinovate	2578.0	894813512	Postinkubasjon	2009-11-03	2011-11-03	USANN	Annet	(tom)	2009-10-28	2009	ROGALAND	1103	STAVANGER	0.0	0.0	0.0	0	0	0	0	0	0	0	58.96941	5.72856	58.96941,5.72856	58.96485	 5.73094	58.96485, 5.73094	2009	2011
2013	Validè AS	916541554	Corporator	2582.0	981970160	Alumni	(tom)	(tom)	(tom)	(tom)	(tom)	2000-05-10	2000	(tom)	(tom)	(tom)	0.0	0.0	0.0	(tom)	(tom)	(tom)	(tom)	(tom)	0	0							(tom	(tom
2013	Validè AS	916541554	TOUCH SYSTEMS AS	2258.0	895499072	Inkubatorbedrift	2010-11-03	(tom)	USANN	IKT	(tom)	2010-04-20	2010	ROGALAND	1106	HAUGESUND	0.0	1.0	0.0	0	1	0	0	0	0	0	59.41015	5.27551	59.41015,5.27551	58.96485	 5.73094	58.96485, 5.73094	2010	(tom
2013	Validè AS	916541554	RYFYLKELAKS AS	688.0	899045742	Inkubatorbedrift	2012-11-09	2014-11-09	USANN	Mat og Natur	(tom)	2012-08-01	2012	ROGALAND	1141	FINNØY	0.0	1.0	0.0	0	0	0	76500	21390	55110	72.04	59.17117	5.87398	59.17117,5.87398	58.96485	 5.73094	58.96485, 5.73094	2012	2014
2013	Validè AS	916541554	LONGNET AS	1903.0	998910641	Inkubatorbedrift	2012-10-18	2014-10-18	USANN	Helse	(tom)	2012-09-03	2012	ROGALAND	1134	SULDAL	0.0	1.0	0.0	0	0	0	42750	26505	16245	38	59.48571	6.25222	59.48571,6.25222	58.96485	 5.73094	58.96485, 5.73094	2012	2014
2013	Validè AS	916541554	Helse - Søk&Redning	1900.0	(tom)	Preinkubasjon	2013-10-01	(tom)	USANN	IKT	(tom)	(tom)	(tom)	ROGALAND	1103	STAVANGER	0.0	0.0	1.0	0	0	0	0	0	0	0	58.96941	5.72856	58.96941,5.72856	58.96485	 5.73094	58.96485, 5.73094	2013	(tom
2013	Validè AS	916541554	SMALSAK AS	2066.0	(tom)	Preinkubasjon	2013-01-01	(tom)	USANN	Mat og Natur	(tom)	(tom)	(tom)	ROGALAND	1149	KARMØY	0.0	0.0	1.0	0	0	0	0	0	0	0	59.28079	5.30529	59.28079,5.30529	58.96485	 5.73094	58.96485, 5.73094	2013	(tom
2013	Validè AS	916541554	LUNA LOOP AS	2131.0	998620627	Inkubatorbedrift	2012-07-12	(tom)	USANN	Industri	(tom)	2012-07-12	2012	ROGALAND	1101	EIGERSUND	0.0	1.0	0.0	1	1	1	0	0	0	0	58.45236	6.00314	58.45236,6.00314	58.96485	 5.73094	58.96485, 5.73094	2012	(tom
2013	Validè AS	916541554	GOE-IP AS	1911.0	996639045	Inkubatorbedrift	2011-12-12	2014-12-12	USANN	Energi	(tom)	2011-02-22	2011	ROGALAND	1103	STAVANGER	0.0	1.0	0.0	0	0	0	150000	45680	104320	69.55	58.96941	5.72856	58.96941,5.72856	58.96485	 5.73094	58.96485, 5.73094	2011	2014
2013	Validè AS	916541554	ROBOT SOLUTIONS AS	1896.0	912693465	Inkubatorbedrift	2013-12-31	2015-12-31	USANN	IKT	(tom)	2013-09-13	2013	ROGALAND	1141	FINNØY	0.0	1.0	0.0	1	1	1	0	0	0	0	59.17117	5.87398	59.17117,5.87398	58.96485	 5.73094	58.96485, 5.73094	2013	2015
2013	Validè AS	916541554	IPI ACCESS AS	1913.0	996611213	Inkubatorbedrift	2012-05-21	2014-05-21	USANN	Industri	(tom)	2011-02-11	2011	ROGALAND	1103	STAVANGER	0.0	1.0	0.0	0	0	0	0	0	0	0	58.96941	5.72856	58.96941,5.72856	58.96485	 5.73094	58.96485, 5.73094	2012	2014
2013	Validè AS	916541554	INGINEERING AS	1917.0	999537499	Inkubatorbedrift	2013-01-25	2015-01-25	USANN	Energi	(tom)	2013-01-02	2013	ROGALAND	1103	STAVANGER	0.0	1.0	0.0	0	0	0	35000	9765	25235	72.1	58.96941	5.72856	58.96941,5.72856	58.96485	 5.73094	58.96485, 5.73094	2013	2015
2013	Validè AS	916541554	Qluge	1938.0	912504190	Inkubatorbedrift	2013-10-30	(tom)	USANN	Annet	(tom)	2013-08-21	2013	ROGALAND	1103	STAVANGER	0.0	1.0	0.0	0	0	0	28500	17670	10830	38	58.96941	5.72856	58.96941,5.72856	58.96485	 5.73094	58.96485, 5.73094	2013	(tom
2013	Validè AS	916541554	LANDTECHREC LIMITED	2581.0	994752928	Postinkubasjon	2011-01-01	(tom)	USANN	Energi	(tom)	2009-11-14	2009	ROGALAND	1146	TYSVÆR	0.0	0.0	0.0	0	0	0	0	0	0	0	59.42159	5.44781	59.42159,5.44781	58.96485	 5.73094	58.96485, 5.73094	2011	(tom
2013	Validè AS	916541554	SPRINKLER PUNKT AS	642.0	994725424	Inkubatorbedrift	2012-01-11	2015-01-11	USANN	Annet	(tom)	2009-11-02	2009	ROGALAND	1124	SOLA	0.0	1.0	0.0	0	0	0	45000	27900	17100	38	58.88805	5.64724	58.88805,5.64724	58.96485	 5.73094	58.96485, 5.73094	2012	2015
2013	Validè AS	916541554	DAVO AS	1907.0	988943037	Postinkubasjon	2007-08-10	2011-12-31	USANN	Industri	(tom)	2005-11-15	2005	ROGALAND	1103	STAVANGER	0.0	0.0	0.0	0	0	0	0	0	0	0	58.96941	5.72856	58.96941,5.72856	58.96485	 5.73094	58.96485, 5.73094	2007	2011
2013	Validè AS	916541554	SESTRA AS	2081.0	912250121	Preinkubasjon	2013-09-01	(tom)	USANN	Industri	(tom)	2013-07-16	2013	ROGALAND	1102	SANDNES	0.0	0.0	1.0	0	0	0	0	0	0	0	58.8476	5.72855	58.8476,5.72855	58.96485	 5.73094	58.96485, 5.73094	2013	(tom
2013	Validè AS	916541554	NORSK NATURGJØDSEL AS	2254.0	977303311	Preinkubasjon	2013-04-29	2016-04-29	USANN	Mat og Natur	(tom)	1997-03-02	1997	ROGALAND	1120	KLEPP	0.0	0.0	1.0	0	0	0	0	0	0	0	58.77655	5.63009	58.77655,5.63009	58.96485	 5.73094	58.96485, 5.73094	2013	2016
2013	Validè AS	916541554	INOSA AS	2575.0	989643037	Postinkubasjon	2010-07-02	2012-07-02	USANN	IKT	(tom)	2006-03-17	2006	ROGALAND	1135	SAUDA	0.0	0.0	0.0	1	0	1	0	0	0	0	59.65067	6.35312	59.65067,6.35312	58.96485	 5.73094	58.96485, 5.73094	2010	2012
2013	Validè AS	916541554	EGERSUND AQUA AS	562.0	984262086	Postinkubasjon	2009-06-08	2013-02-01	USANN	Mat og Natur	(tom)	2002-03-01	2002	ROGALAND	1101	EIGERSUND	0.0	0.0	0.0	0	0	0	0	0	0	0	58.45236	6.00314	58.45236,6.00314	58.96485	 5.73094	58.96485, 5.73094	2009	2013
2013	Validè AS	916541554	ENERGREEN HEAT RECOVERY AS	1566.0	992023902	Inkubatorbedrift	2011-09-19	2015-09-19	USANN	Energi	(tom)	2007-10-05	2007	ROGALAND	1103	STAVANGER	0.0	1.0	0.0	0	0	0	106500	54870	51630	48.48	58.96941	5.72856	58.96941,5.72856	58.96485	 5.73094	58.96485, 5.73094	2011	2015
2013	Validè AS	916541554	CLICKLIFT AS	1892.0	999109861	Inkubatorbedrift	2012-12-16	2014-12-16	USANN	Energi	(tom)	2012-10-25	2012	ROGALAND	1103	STAVANGER	0.0	1.0	0.0	0	0	0	23250	8835	14415	62	58.96941	5.72856	58.96941,5.72856	58.96485	 5.73094	58.96485, 5.73094	2012	2014
2013	Validè AS	916541554	ZPARKL AS	1893.0	997883217	Inkubatorbedrift	2013-01-03	2014-12-01	USANN	IKT	(tom)	2012-01-13	2012	ROGALAND	1103	STAVANGER	0.0	1.0	0.0	1	0	1	312000	172000	140000	44.87	58.96941	5.72856	58.96941,5.72856	58.96485	 5.73094	58.96485, 5.73094	2013	2014
2013	Validè AS	916541554	PALEBLUE AS	1894.0	999999999	Inkubatorbedrift	2013-11-21	2015-11-21	USANN	IKT	(tom)	2013-06-26	2013	ROGALAND	1103	STAVANGER	0.0	1.0	0.0	0	0	0	0	0	0	0	58.96941	5.72856	58.96941,5.72856	58.96485	 5.73094	58.96485, 5.73094	2013	2015
2013	Validè AS	916541554	ANASTOMOSIS AS	1901.0	999217087	Inkubatorbedrift	2013-08-07	(tom)	USANN	Helse	(tom)	2012-08-31	2012	ROGALAND	1103	STAVANGER	0.0	1.0	0.0	0	0	0	3000	1860	1140	38	58.96941	5.72856	58.96941,5.72856	58.96485	 5.73094	58.96485, 5.73094	2013	(tom
2013	Validè AS	916541554	ARBLES AS	1902.0	998844614	Inkubatorbedrift	2012-10-31	2014-10-31	USANN	Helse	(tom)	2012-06-21	2012	ROGALAND	1103	STAVANGER	0.0	1.0	0.0	0	1	1	133500	79050	54450	40.79	58.96941	5.72856	58.96941,5.72856	58.96485	 5.73094	58.96485, 5.73094	2012	2014
2013	Validè AS	916541554	IFRA EIOR AS	1912.0	997373413	Inkubatorbedrift	2011-10-27	2014-10-27	USANN	Energi	(tom)	2011-09-01	2011	ROGALAND	1103	STAVANGER	0.0	1.0	0.0	0	0	0	0	0	0	0	58.96941	5.72856	58.96941,5.72856	58.96485	 5.73094	58.96485, 5.73094	2011	2014
2013	Validè AS	916541554	SUBSEA TUNNEL AS	1915.0	997614518	Inkubatorbedrift	2012-09-01	2014-09-01	USANN	Energi	(tom)	2011-10-27	2011	ROGALAND	1103	STAVANGER	0.0	1.0	0.0	0	0	0	0	0	0	0	58.96941	5.72856	58.96941,5.72856	58.96485	 5.73094	58.96485, 5.73094	2012	2014
2013	Validè AS	916541554	BRILLIANT OIL TOOLS AS	1916.0	998340128	Inkubatorbedrift	2012-05-01	2017-01-25	USANN	Energi	(tom)	2012-04-23	2012	ROGALAND	1103	STAVANGER	0.0	1.0	0.0	0	0	0	9750	6045	3705	38	58.96941	5.72856	58.96941,5.72856	58.96485	 5.73094	58.96485, 5.73094	2012	2017
2013	Validè AS	916541554	OBS VOID TECHNOLOGY AS	1918.0	929891007	Inkubatorbedrift	2013-12-31	2015-12-31	USANN	Annet	(tom)	1973-02-15	1973	ROGALAND	1103	STAVANGER	0.0	1.0	0.0	0	0	0	0	0	0	0	58.96941	5.72856	58.96941,5.72856	58.96485	 5.73094	58.96485, 5.73094	2013	2015
2013	Validè AS	916541554	ENVIRONGAS AS	1920.0	993024651	Postinkubasjon	2012-12-18	2013-12-31	USANN	Energi	(tom)	2008-08-22	2008	ROGALAND	1103	STAVANGER	0.0	0.0	0.0	0	0	0	5250	3255	1995	38	58.96941	5.72856	58.96941,5.72856	58.96485	 5.73094	58.96485, 5.73094	2012	2013
2013	Validè AS	916541554	ROBOTIC DRILLING SYSTEMS AS	1921.0	888920412	Postinkubasjon	2006-12-31	2008-12-31	USANN	Energi	(tom)	2005-10-06	2005	ROGALAND	1102	SANDNES	0.0	0.0	0.0	0	0	0	0	0	0	0	58.8476	5.72855	58.8476,5.72855	58.96485	 5.73094	58.96485, 5.73094	2006	2008
2013	Validè AS	916541554	INTELLIGENT MUD SOLUTIONS AS	1923.0	995960923	Postinkubasjon	2010-11-09	2012-12-31	USANN	Energi	(tom)	2010-09-02	2010	ROGALAND	1103	STAVANGER	0.0	0.0	0.0	0	0	0	0	0	0	0	58.96941	5.72856	58.96941,5.72856	58.96485	 5.73094	58.96485, 5.73094	2010	2012
2013	Validè AS	916541554	GEOMEC ENGINEERING AS	1924.0	984098065	Postinkubasjon	2008-01-01	2010-01-01	USANN	Energi	(tom)	2002-01-10	2002	ROGALAND	1103	STAVANGER	0.0	0.0	0.0	0	0	0	0	0	0	0	58.96941	5.72856	58.96941,5.72856	58.96485	 5.73094	58.96485, 5.73094	2008	2010
2013	Validè AS	916541554	TECHINVENT AS	1925.0	992574860	Postinkubasjon	2008-04-29	2010-04-29	USANN	Energi	(tom)	2008-03-28	2008	ROGALAND	1103	STAVANGER	0.0	0.0	0.0	0	0	0	0	0	0	0	58.96941	5.72856	58.96941,5.72856	58.96485	 5.73094	58.96485, 5.73094	2008	2010
2013	Validè AS	916541554	BOAH SOUNDS AS	1933.0	912818527	Inkubatorbedrift	2013-12-09	(tom)	USANN	Annet	(tom)	2013-10-15	2013	ROGALAND	1103	STAVANGER	0.0	1.0	0.0	0	0	0	24750	15345	9405	38	58.96941	5.72856	58.96941,5.72856	58.96485	 5.73094	58.96485, 5.73094	2013	(tom
2013	Validè AS	916541554	KAPILAR AS	1947.0	912412512	Inkubatorbedrift	2013-10-24	2015-10-24	USANN	Industri	(tom)	2013-08-13	2013	ROGALAND	1149	KARMØY	0.0	1.0	0.0	0	0	0	0	0	0	0	59.28079	5.30529	59.28079,5.30529	58.96485	 5.73094	58.96485, 5.73094	2013	2015
2013	Validè AS	916541554	NORDIC ENERGIZER AS	1968.0	999999999	Preinkubasjon	2013-11-11	2015-03-15	USANN	Mat og Natur	(tom)	(tom)	(tom)	ROGALAND	1134	SULDAL	0.0	0.0	1.0	0	0	0	0	0	0	0	59.48571	6.25222	59.48571,6.25222	58.96485	 5.73094	58.96485, 5.73094	2013	2015
2013	Validè AS	916541554	HSE PRODUCTS AS	2123.0	989958291	Inkubatorbedrift	2010-01-01	(tom)	USANN	Helse	(tom)	2006-06-02	2006	ROGALAND	1101	EIGERSUND	0.0	1.0	0.0	0	0	0	380000	97000	283000	74.47	58.45236	6.00314	58.45236,6.00314	58.96485	 5.73094	58.96485, 5.73094	2010	(tom
2013	Validè AS	916541554	VEST BEMANNING EGERSUND AS	2124.0	990190887	Inkubatorbedrift	2010-01-01	(tom)	USANN	Tjenesteyting	(tom)	2006-06-20	2006	ROGALAND	1101	EIGERSUND	0.0	1.0	0.0	0	0	0	0	0	0	0	58.45236	6.00314	58.45236,6.00314	58.96485	 5.73094	58.96485, 5.73094	2010	(tom
2013	Validè AS	916541554	EGERSUND MARINE ELECTRONICS AS	2125.0	995629984	Inkubatorbedrift	2010-12-31	(tom)	USANN	Tjenesteyting	(tom)	2010-06-04	2010	ROGALAND	1101	EIGERSUND	0.0	1.0	0.0	0	0	0	0	0	0	0	58.45236	6.00314	58.45236,6.00314	58.96485	 5.73094	58.96485, 5.73094	2010	(tom
2013	Validè AS	916541554	VESHOVDA GJERDESYSTEM AS	2127.0	995969599	Inkubatorbedrift	2010-08-18	(tom)	USANN	Annet	(tom)	2010-08-18	2010	ROGALAND	1101	EIGERSUND	0.0	1.0	0.0	0	0	0	240000	60000	180000	75	58.45236	6.00314	58.45236,6.00314	58.96485	 5.73094	58.96485, 5.73094	2010	(tom
2013	Validè AS	916541554	NORSK TELEMEDISIN AS	2129.0	996678903	Inkubatorbedrift	2011-01-01	(tom)	USANN	Helse	(tom)	2011-02-11	2011	ROGALAND	1101	EIGERSUND	0.0	1.0	0.0	0	0	0	0	0	0	0	58.45236	6.00314	58.45236,6.00314	58.96485	 5.73094	58.96485, 5.73094	2011	(tom
2013	Validè AS	916541554	ALLERGIKOKKEN AS	2247.0	993427373	Postinkubasjon	2008-11-01	2011-12-31	USANN	Mat og Natur	(tom)	2008-11-03	2008	ROGALAND	1134	SULDAL	0.0	0.0	0.0	1	0	1	0	0	0	0	59.48571	6.25222	59.48571,6.25222	58.96485	 5.73094	58.96485, 5.73094	2008	2011
2013	Validè AS	916541554	SEA URCHIN FARM AS	2251.0	993276332	Postinkubasjon	2011-05-12	2013-12-31	USANN	Mat og Natur	(tom)	2008-10-02	2008	ROGALAND	1141	FINNØY	0.0	0.0	0.0	0	0	0	0	0	0	0	59.17117	5.87398	59.17117,5.87398	58.96485	 5.73094	58.96485, 5.73094	2011	2013
2013	Validè AS	916541554	OIL POLLUTION INNOVATION AS	2259.0	996936155	Inkubatorbedrift	2011-10-06	2015-06-30	USANN	Energi	(tom)	2011-05-04	2011	ROGALAND	1149	KARMØY	0.0	1.0	0.0	0	0	0	20000	5812	14188	70.94	59.28079	5.30529	59.28079,5.30529	58.96485	 5.73094	58.96485, 5.73094	2011	2015
2013	Validè AS	916541554	JAREK UTVIKLING AS	2262.0	999655157	Inkubatorbedrift	2013-01-18	2015-01-18	USANN	Energi	(tom)	2013-01-21	2013	ROGALAND	1149	KARMØY	0.0	1.0	0.0	0	0	0	148500	37306	111194	74.88	59.28079	5.30529	59.28079,5.30529	58.96485	 5.73094	58.96485, 5.73094	2013	2015
2013	Validè AS	916541554	MICROIMPULSE  AS	2447.0	989733850	Inkubatorbedrift	2006-05-01	(tom)	USANN	IKT	(tom)	2006-04-06	2006	ROGALAND	1103	STAVANGER	0.0	1.0	0.0	0	0	0	0	0	0	0	58.96941	5.72856	58.96941,5.72856	58.96485	 5.73094	58.96485, 5.73094	2006	(tom
2013	Validè AS	916541554	SECURE-NOK AS	2448.0	996501965	Inkubatorbedrift	2011-02-05	2013-02-01	USANN	IKT	(tom)	2011-01-21	2011	ROGALAND	1103	STAVANGER	0.0	1.0	0.0	1	1	1	10000	3255	6745	67.45	58.96941	5.72856	58.96941,5.72856	58.96485	 5.73094	58.96485, 5.73094	2011	2013
2013	Validè AS	916541554	FLUMILL AS	2571.0	984417594	Postinkubasjon	2002-03-01	(tom)	USANN	Energi	(tom)	2002-03-25	2002	AUST-AGDER	0906	ARENDAL	0.0	1.0	0.0	0	0	0	0	0	0	0	58.46039	8.76501	58.46039,8.76501	58.46443000000001	8.76676	58.46443,8.76676	2002	(tom
2013	Validè AS	916541554	SKAGEN44 AS	2572.0	989795767	Postinkubasjon	2003-10-01	(tom)	USANN	Energi	(tom)	2006-04-25	2006	ROGALAND	1103	STAVANGER	0.0	1.0	0.0	0	0	0	0	0	0	0	58.96941	5.72856	58.96941,5.72856	58.96485	 5.73094	58.96485, 5.73094	2003	(tom
2013	Validè AS	916541554	TYPHONIX AS	2574.0	893164472	Postinkubasjon	2009-02-17	2011-02-17	USANN	Energi	(tom)	2008-09-29	2008	ROGALAND	1119	HÅ	0.0	0.0	0.0	0	0	0	0	0	0	0	58.6161	5.64497	58.6161,5.64497	58.96485	 5.73094	58.96485, 5.73094	2009	2011
2013	Validè AS	916541554	OFFSHORE KINETICS AS	2577.0	994740199	Postinkubasjon	2009-09-09	2011-09-09	USANN	Annet	(tom)	2009-09-18	2009	ROGALAND	1103	STAVANGER	0.0	0.0	0.0	0	0	0	0	0	0	0	58.96941	5.72856	58.96941,5.72856	58.96485	 5.73094	58.96485, 5.73094	2009	2011
2013	Validè AS	916541554	INPED AS	2579.0	995377454	Postinkubasjon	2009-01-01	2011-12-31	USANN	Annet	(tom)	2010-01-12	2010	ROGALAND	1103	STAVANGER	0.0	0.0	0.0	1	1	1	0	0	0	0	58.96941	5.72856	58.96941,5.72856	58.96485	 5.73094	58.96485, 5.73094	2009	2011
2013	Validè AS	916541554	WINDMASTER TECHNOLOGIES AS	2580.0	896012142	Postinkubasjon	2010-11-29	2012-11-29	USANN	Energi	(tom)	2010-09-28	2010	ROGALAND	1103	STAVANGER	0.0	0.0	0.0	0	0	0	0	0	0	0	58.96941	5.72856	58.96941,5.72856	58.96485	 5.73094	58.96485, 5.73094	2010	2012
2013	Validè AS	916541554	BOLDER AS	1557.0	912603644	Preinkubasjon	2015-05-21	2015-11-21	USANN	IKT	(tom)	2013-10-02	2013	ROGALAND	1103	STAVANGER	0.0	0.0	1.0	0	0	0	0	0	0	0	58.96941	5.72856	58.96941,5.72856	58.96485	 5.73094	58.96485, 5.73094	2015	2015
2013	Validè AS	916541554	HULDAH AS	1563.0	(tom)	Preinkubasjon	2013-10-25	2015-12-31	USANN	IKT	(tom)	(tom)	(tom)	ROGALAND	1103	STAVANGER	0.0	0.0	1.0	0	0	0	0	0	0	0	58.96941	5.72856	58.96941,5.72856	58.96485	 5.73094	58.96485, 5.73094	2013	2015
2013	Validè AS	916541554	ZOARING AS	1891.0	998164192	Inkubatorbedrift	2012-04-19	2014-04-19	USANN	IKT	(tom)	2012-02-23	2012	ROGALAND	1103	STAVANGER	0.0	1.0	0.0	0	0	0	76875	38827	38048	49.49	58.96941	5.72856	58.96941,5.72856	58.96485	 5.73094	58.96485, 5.73094	2012	2014
2013	Validè AS	916541554	VACUWATT AS	1897.0	998211123	Inkubatorbedrift	2012-04-26	2014-04-26	USANN	Energi	(tom)	2012-03-13	2012	ROGALAND	1127	RANDABERG	0.0	1.0	0.0	0	0	0	75000	46500	28500	38	58.9987	5.62055	58.9987,5.62055	58.96485	 5.73094	58.96485, 5.73094	2012	2014
2013	Validè AS	916541554	MYBOX AS	1899.0	998899427	Preinkubasjon	2012-10-06	(tom)	USANN	Annet	(tom)	2012-08-28	2012	ROGALAND	1103	STAVANGER	0.0	0.0	1.0	0	0	0	0	0	0	100	58.96941	5.72856	58.96941,5.72856	58.96485	 5.73094	58.96485, 5.73094	2012	(tom
2013	Validè AS	916541554	POWERPANTS AS	1932.0	999087671	Inkubatorbedrift	2012-11-08	(tom)	USANN	Annet	(tom)	2012-08-29	2012	ROGALAND	1103	STAVANGER	0.0	1.0	0.0	1	1	1	70500	43710	26790	38	58.96941	5.72856	58.96941,5.72856	58.96485	 5.73094	58.96485, 5.73094	2012	(tom
2013	Validè AS	916541554	NORTHERN BAITS AS	1962.0	912764842	Inkubatorbedrift	2013-10-28	2015-10-28	USANN	Mat og Natur	(tom)	2013-09-13	2013	ROGALAND	1149	KARMØY	0.0	1.0	0.0	0	0	0	10000	3063	6937	69.37	59.28079	5.30529	59.28079,5.30529	58.96485	 5.73094	58.96485, 5.73094	2013	2015
2013	Validè AS	916541554	PLASTID AS	2252.0	991450254	Postinkubasjon	2007-07-01	2009-07-01	USANN	Mat og Natur	(tom)	2007-06-20	2007	ROGALAND	1103	STAVANGER	0.0	0.0	0.0	1	0	0	0	0	0	0	58.96941	5.72856	58.96941,5.72856	58.96485	 5.73094	58.96485, 5.73094	2007	2009
2013	Validè AS	916541554	CROXUS AS	2446.0	991976825	Postinkubasjon	2008-01-01	2011-01-01	(tom)	IKT	(tom)	2007-11-08	2007	ROGALAND	1103	STAVANGER	0.0	0.0	0.0	0	0	0	0	0	0	0	58.96941	5.72856	58.96941,5.72856	58.96485	 5.73094	58.96485, 5.73094	2008	2011
2013	Validè AS	916541554	GEOPLAYGROUND AS	2565.0	896074032	Postinkubasjon	2010-11-11	2012-12-31	USANN	Energi	(tom)	2010-09-16	2010	ROGALAND	1103	STAVANGER	0.0	0.0	0.0	0	0	0	0	0	0	0	58.96941	5.72856	58.96941,5.72856	58.96485	 5.73094	58.96485, 5.73094	2010	2012
2013	Validè AS	916541554	YEARBUYYEAR AS	2566.0	998258979	Inkubatorbedrift	2012-04-24	2014-12-01	USANN	Annet	(tom)	2012-01-19	2012	ROGALAND	1124	SOLA	0.0	1.0	0.0	0	0	0	14250	8835	5415	38	58.88805	5.64724	58.88805,5.64724	58.96485	 5.73094	58.96485, 5.73094	2012	2014
2013	Validè AS	916541554	FUTURE HOME AS	2568.0	911562790	Inkubatorbedrift	2013-06-20	2015-06-20	USANN	IKT	(tom)	2013-01-24	2013	ROGALAND	1103	STAVANGER	0.0	1.0	0.0	0	0	0	35250	19995	15255	43.28	58.96941	5.72856	58.96941,5.72856	58.96485	 5.73094	58.96485, 5.73094	2013	2015
2014	7Sterke AS	997144368	Maskin Feral AS																														nan	nan
2014	7Sterke AS	997144368	RØNNING TRESKI AS	5634.0	990067236	Forr.messig innovasjon	2014-11-07	2015-11-11	USANN	Industri	(tom)	2014-11-11	2014	HEDMARK	0420	EIDSKOG	1.0	0.0	0.0	(tom)	(tom)	0	0	0	0	0	59.98556	12.12502	59.98556,12.12502	60.79529	11.08254	60.79529,11.08254	2014	2015
2014	7Sterke AS	997144368	RØNNING TRESKI AS	532.0	990067236	Inkubatorbedrift	2013-06-11	2016-06-10	USANN	Industri	(tom)	2006-06-26	2006	HEDMARK	0420	EIDSKOG	0.0	1.0	0.0	0	0	0	73000	18250	54750	75	59.98556	12.12502	59.98556,12.12502	60.79529	11.08254	60.79529,11.08254	2013	2016
